,year,month,region,district,site_code,product_code,stock_initial,stock_received,stock_distributed,stock_adjustment,stock_end,average_monthly_consumption,stock_stockout_days,stock_ordered,date,error
7637,2017,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,93,0,2,0,91,1,0,0.0,2017-12-01,Fine
7638,2018,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,91,0,0,0,91,1,0,0.0,2018-01-01,Fine
7639,2018,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,91,0,2,0,89,1,0,0.0,2018-02-01,Fine
7640,2018,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,89,0,0,0,89,1,0,0.0,2018-03-01,Fine
7641,2018,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,89,0,8,0,81,3,0,0.0,2018-04-01,Fine
7642,2018,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,81,0,4,0,77,4,0,0.0,2018-05-01,Fine
7643,2018,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,77,0,2,0,75,5,0,0.0,2018-06-01,Fine
7644,2018,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,75,0,0,0,75,2,0,0.0,2018-07-01,Fine
7645,2018,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,75,0,3,0,72,2,0,0.0,2018-08-01,Fine
7646,2018,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,72,0,2,0,70,2,0,0.0,2018-09-01,Fine
7647,2018,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,70,0,5,0,65,3,0,0.0,2018-10-01,Fine
7648,2018,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,65,0,6,-59,0,4,0,12.0,2018-11-01,Fine
7649,2018,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,0,0,0,0,0,4,0,12.0,2018-12-01,Fine
7650,2019,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,0,0,0,0,0,2,0,18.0,2019-01-01,Fine
7652,2019,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,0,100,1,0,99,0,0,0.0,2019-03-01,Fine
7653,2019,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,99,0,2,0,97,1,0,0.0,2019-04-01,Fine
7654,2019,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,97,0,2,0,95,2,0,0.0,2019-05-01,Fine
7655,2019,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,95,0,3,0,92,2,0,0.0,2019-06-01,Fine
7656,2019,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,92,0,1,0,91,2,0,0.0,2019-07-01,Fine
7657,2019,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,91,0,1,0,90,2,0,0.0,2019-08-01,Fine
7658,2019,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27134,90,0,5,0,85,2,0,0.0,2019-09-01,Fine
7659,2016,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,56,30,15,0,71,22,0,0.0,2016-01-01,Fine
7660,2016,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,71,0,16,0,55,20,0,0.0,2016-02-01,Fine
7661,2016,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,55,0,22,0,33,18,0,0.0,2016-03-01,Fine
7662,2016,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,33,0,14,0,19,17,0,0.0,2016-04-01,Fine
7663,2016,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,19,30,10,0,39,15,0,30.0,2016-05-01,Fine
7664,2016,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,39,30,37,0,32,20,0,30.0,2016-06-01,Fine
7665,2016,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,11,0,3,0,8,17,0,20.0,2016-07-01,Fine
7667,2016,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,30,0,15,0,15,13,0,63.0,2016-09-01,Fine
7668,2016,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,15,93,37,0,71,25,0,0.0,2016-10-01,Fine
7669,2016,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,71,0,25,0,46,26,0,30.0,2016-11-01,Fine
7670,2016,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,46,30,46,0,30,36,0,90.0,2016-12-01,Fine
7671,2017,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,30,0,13,0,17,28,0,69.0,2017-01-01,Fine
7672,2017,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,17,129,23,0,123,27,0,0.0,2017-02-01,Fine
7673,2017,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,123,0,45,0,78,27,0,3.0,2017-03-01,Fine
7674,2017,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,78,3,23,0,58,30,0,33.0,2017-04-01,Fine
7675,2017,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,58,0,23,0,35,30,0,55.0,2017-05-01,Fine
7676,2017,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,35,57,43,0,49,30,0,,2017-06-01,Fine
7677,2017,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,49,0,21,0,28,29,0,59.0,2017-07-01,Fine
7678,2017,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,28,60,21,0,67,28,0,18.0,2017-08-01,Fine
7679,2017,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,67,54,32,0,89,25,0,0.0,2017-09-01,Fine
7680,2017,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,89,0,11,0,78,21,0,0.0,2017-10-01,Fine
7681,2017,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,78,0,6,0,72,16,0,0.0,2017-11-01,Fine
7682,2017,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,72,0,45,-18,9,21,0,12.0,2017-12-01,Fine
7683,2018,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,9,0,9,0,0,20,0,60.0,2018-01-01,Fine
7684,2018,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,0,12,2,0,10,19,0,47.0,2018-02-01,Fine
7685,2018,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,10,47,9,0,48,7,0,0.0,2018-03-01,Fine
7686,2018,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,48,0,11,0,37,7,0,0.0,2018-04-01,Fine
7687,2018,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,37,0,7,0,30,9,0,0.0,2018-05-01,Fine
7688,2018,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,30,0,10,0,20,9,0,9.0,2018-06-01,Fine
7689,2018,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,20,0,7,0,13,8,0,11.0,2018-07-01,Fine
7690,2018,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,13,0,7,0,6,8,0,18.0,2018-08-01,Fine
7691,2018,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,6,18,6,0,18,7,0,3.0,2018-09-01,Fine
7692,2018,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,18,0,8,0,10,7,0,11.0,2018-10-01,Fine
7693,2018,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,10,3,11,0,2,8,0,22.0,2018-11-01,Fine
7694,2018,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,2,22,2,0,22,7,0,0.0,2018-12-01,Fine
7695,2019,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,22,0,11,0,11,8,0,22.0,2019-01-01,Fine
7696,2019,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,11,0,11,0,0,8,0,33.0,2019-02-01,Fine
7697,2019,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,0,33,2,0,31,8,0,0.0,2019-03-01,Fine
7698,2019,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,31,0,5,0,26,6,0,0.0,2019-04-01,Fine
7699,2019,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,26,0,9,0,17,5,0,0.0,2019-05-01,Fine
7700,2019,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,17,0,13,0,4,9,0,23.0,2019-06-01,Fine
7701,2019,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,4,23,0,0,27,7,0,0.0,2019-07-01,Fine
7702,2019,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,27,0,4,0,23,6,0,2.0,2019-08-01,Fine
7703,2019,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27000,23,0,4,0,19,4,0,0.0,2019-09-01,Fine
7704,2016,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,84,2,0,0,86,6,0,0.0,2016-01-01,Fine
7705,2016,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,86,0,8,0,78,6,0,0.0,2016-02-01,Fine
7706,2016,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,78,0,9,0,69,6,0,0.0,2016-03-01,Fine
7707,2016,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,69,0,4,0,65,7,0,0.0,2016-04-01,Fine
7708,2016,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,65,0,6,0,59,6,0,6.0,2016-05-01,Fine
7709,2016,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,59,6,16,0,49,9,0,0.0,2016-06-01,Fine
7710,2016,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,16,0,3,-11,2,8,0,0.0,2016-07-01,Fine
7712,2016,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,6,0,6,0,0,3,0,15.0,2016-09-01,Fine
7713,2016,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,0,24,12,0,12,6,0,0.0,2016-10-01,Fine
7714,2016,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,12,0,0,4,16,6,0,0.0,2016-11-01,Fine
7715,2016,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,16,0,0,0,16,4,0,0.0,2016-12-01,Fine
7716,2017,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,16,0,0,0,16,0,0,0.0,2017-01-01,Fine
7717,2017,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,16,0,0,0,16,0,0,0.0,2017-02-01,Fine
7718,2017,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,16,0,13,0,3,4,0,3.0,2017-03-01,Fine
7719,2017,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,3,9,0,0,12,4,0,0.0,2017-04-01,Fine
7720,2017,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,12,0,3,0,9,5,0,6.0,2017-05-01,Fine
7721,2017,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,9,18,7,0,20,3,0,,2017-06-01,Fine
7722,2017,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,20,0,0,0,20,3,0,0.0,2017-07-01,Fine
7723,2017,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,20,0,3,0,17,3,0,0.0,2017-08-01,Fine
7724,2017,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,17,0,2,0,15,2,0,0.0,2017-09-01,Fine
7725,2017,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,15,0,12,0,3,6,0,11.0,2017-10-01,Fine
7726,2017,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,3,33,0,0,36,5,0,0.0,2017-11-01,Fine
7727,2017,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,36,0,8,-19,9,7,0,0.0,2017-12-01,Fine
7728,2018,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,9,0,2,0,7,3,0,0.0,2018-01-01,Fine
7729,2018,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,7,0,0,0,7,3,0,2.0,2018-02-01,Fine
7730,2018,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,7,2,1,0,8,1,0,0.0,2018-03-01,Fine
7731,2018,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,8,0,2,0,6,1,0,0.0,2018-04-01,Fine
7732,2018,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,6,0,2,0,4,2,0,2.0,2018-05-01,Fine
7733,2018,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,4,0,1,0,3,2,0,2.0,2018-06-01,Fine
7734,2018,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,3,0,3,0,0,2,0,7.0,2018-07-01,Fine
7735,2018,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,0,0,0,0,0,1,0,8.0,2018-08-01,Fine
7736,2018,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,0,8,0,0,8,1,0,0.0,2018-09-01,Fine
7737,2018,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,8,0,4,0,4,1,0,0.0,2018-10-01,Fine
7738,2018,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,4,0,0,0,4,1,0,0.0,2018-11-01,Fine
7739,2018,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,4,0,0,0,4,1,0,0.0,2018-12-01,Fine
7740,2019,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,4,0,1,-3,0,0,0,1.0,2019-01-01,Fine
7743,2019,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,0,3,0,0,3,0,0,0.0,2019-04-01,Fine
7744,2019,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,3,0,1,0,2,0,0,0.0,2019-05-01,Fine
7745,2019,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,2,0,1,0,1,1,0,2.0,2019-06-01,Fine
7746,2019,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,1,2,0,0,3,1,0,0.0,2019-07-01,Fine
7747,2019,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,3,0,0,0,3,0,0,0.0,2019-08-01,Fine
7748,2019,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27132,3,0,1,0,2,0,0,1.0,2019-09-01,Fine
7749,2016,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,62,0,12,0,50,12,0,0.0,2016-01-01,Fine
7750,2016,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,50,0,16,0,34,13,0,0.0,2016-02-01,Fine
7751,2016,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,34,0,13,0,21,14,0,0.0,2016-03-01,Fine
7752,2016,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,21,0,8,0,13,12,0,25.0,2016-04-01,Fine
7753,2016,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,13,0,11,0,2,11,0,30.0,2016-05-01,Fine
7754,2016,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,2,100,10,0,92,10,0,0.0,2016-06-01,Fine
7755,2016,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,92,0,12,0,80,11,0,0.0,2016-07-01,Fine
7756,2016,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,80,0,12,0,68,11,0,0.0,2016-08-01,Fine
7757,2016,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,68,0,17,0,51,14,0,0.0,2016-09-01,Fine
7758,2016,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,51,0,9,0,42,13,0,0.0,2016-10-01,Fine
7759,2016,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,42,0,12,0,30,13,0,25.0,2016-11-01,Fine
7760,2016,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,30,25,30,0,25,17,0,25.0,2016-12-01,Fine
7761,2017,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,25,0,12,0,13,18,0,50.0,2017-01-01,Fine
7762,2017,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,13,50,13,0,50,18,0,0.0,2017-02-01,Fine
7763,2017,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,50,0,14,25,61,13,0,0.0,2017-03-01,Fine
7764,2017,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,61,0,8,0,53,12,0,0.0,2017-04-01,Fine
7765,2017,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,53,0,9,0,44,10,0,0.0,2017-05-01,Fine
7766,2017,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,44,0,10,0,34,9,0,,2017-06-01,Fine
7767,2017,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,34,0,12,0,22,10,0,9.0,2017-07-01,Fine
7768,2017,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,22,0,6,0,16,9,0,12.0,2017-08-01,Fine
7769,2017,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,16,25,12,0,29,10,0,0.0,2017-09-01,Fine
7770,2017,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,29,0,9,0,20,9,0,7.0,2017-10-01,Fine
7771,2017,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,20,25,4,0,41,8,0,0.0,2017-11-01,Fine
7772,2017,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,41,0,7,0,34,7,0,0.0,2017-12-01,Fine
7773,2018,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,34,0,8,0,26,6,0,0.0,2018-01-01,Fine
7774,2018,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,26,0,7,0,19,7,0,25.0,2018-02-01,Fine
7775,2018,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,19,0,11,0,8,9,0,18.0,2018-03-01,Fine
7776,2018,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,8,0,8,0,0,9,0,50.0,2018-04-01,Fine
7777,2018,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,0,25,2,0,23,7,0,50.0,2018-05-01,Fine
7778,2018,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,23,50,12,0,61,7,0,0.0,2018-06-01,Fine
7779,2018,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,61,0,1,0,60,5,0,0.0,2018-07-01,Fine
7780,2018,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,60,0,8,0,52,7,0,0.0,2018-08-01,Fine
7781,2018,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,52,0,12,0,40,7,0,0.0,2018-09-01,Fine
7782,2018,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,40,0,6,0,34,9,0,0.0,2018-10-01,Fine
7783,2018,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,34,0,1,0,33,6,0,0.0,2018-11-01,Fine
7784,2018,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,33,0,24,0,9,10,0,21.0,2018-12-01,Fine
7785,2019,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,9,0,4,0,5,10,0,46.0,2019-01-01,Fine
7786,2019,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,5,25,13,0,17,14,0,50.0,2019-02-01,Fine
7787,2019,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,17,50,16,0,51,11,0,0.0,2019-03-01,Fine
7788,2019,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,51,0,5,0,46,11,0,0.0,2019-04-01,Fine
7789,2019,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,46,0,11,0,35,11,0,0.0,2019-05-01,Fine
7790,2019,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,35,0,10,0,25,9,0,5.0,2019-06-01,Fine
7791,2019,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,25,25,11,0,39,11,0,0.0,2019-07-01,Fine
7792,2019,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,39,0,6,0,33,9,0,0.0,2019-08-01,Fine
7793,2019,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27133,33,0,8,0,25,7,0,0.0,2019-09-01,Fine
7796,2016,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,0,10,0,0,10,0,0,0.0,2016-10-01,Fine
7797,2016,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,10,0,0,0,10,0,0,0.0,2016-11-01,Fine
7798,2016,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,10,0,0,0,10,0,0,0.0,2016-12-01,Fine
7799,2017,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,10,0,1,0,9,0,0,0.0,2017-01-01,Fine
7800,2017,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,9,0,0,0,9,0,0,0.0,2017-02-01,Fine
7801,2017,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,9,0,0,-2,7,0,0,0.0,2017-03-01,Fine
7802,2017,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,7,0,1,0,6,0,0,0.0,2017-04-01,Fine
7803,2017,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,6,0,1,0,5,1,0,0.0,2017-05-01,Fine
7804,2017,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,5,0,0,0,5,1,0,,2017-06-01,Fine
7805,2017,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,5,0,0,0,5,0,0,0.0,2017-07-01,Fine
7806,2017,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,5,0,0,0,5,0,0,0.0,2017-08-01,Fine
7807,2017,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,5,0,1,0,4,0,0,0.0,2017-09-01,Fine
7808,2017,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,4,0,3,0,1,1,0,8.0,2017-10-01,Fine
7809,2017,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,1,0,1,0,0,2,0,6.0,2017-11-01,Fine
7810,2017,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,0,0,0,0,0,1,0,4.0,2017-12-01,Fine
7812,2018,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,0,4,1,0,3,0,0,3.0,2018-02-01,Fine
7813,2018,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,3,3,0,0,6,0,0,0.0,2018-03-01,Fine
7814,2018,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,6,0,4,0,2,2,0,10.0,2018-04-01,Fine
7815,2018,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,2,0,2,0,0,2,0,10.0,2018-05-01,Fine
7816,2018,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,0,1,0,0,1,2,0,0.0,2018-06-01,Fine
7817,2018,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,1,0,0,0,1,1,0,0.0,2018-07-01,Fine
7818,2018,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,1,0,1,7,7,0,0,0.0,2018-08-01,Fine
7819,2018,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,7,0,1,0,6,1,0,0.0,2018-09-01,Fine
7820,2018,10,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,6,0,0,0,6,1,0,0.0,2018-10-01,Fine
7821,2018,11,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,6,0,1,0,5,1,0,0.0,2018-11-01,Fine
7822,2018,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,5,0,0,0,5,0,0,0.0,2018-12-01,Fine
7823,2019,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,5,0,1,0,4,1,0,0.0,2019-01-01,Fine
7824,2019,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,4,0,0,0,4,0,0,0.0,2019-02-01,Fine
7825,2019,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,4,0,4,0,0,2,0,6.0,2019-03-01,Fine
7826,2019,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,0,6,0,0,6,1,0,0.0,2019-04-01,Fine
7827,2019,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,6,0,1,0,5,2,0,0.0,2019-05-01,Fine
7828,2019,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,5,0,3,0,2,1,0,7.0,2019-06-01,Fine
7829,2019,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,2,7,2,0,7,2,0,0.0,2019-07-01,Fine
7830,2019,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,7,0,0,0,7,2,0,0.0,2019-08-01,Fine
7831,2019,9,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS27138,7,0,3,0,4,1,0,5.0,2019-09-01,Fine
7833,2016,12,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS42018,0,60,0,0,60,0,0,0.0,2016-12-01,Fine
7834,2017,1,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS42018,60,0,10,0,50,3,0,0.0,2017-01-01,Fine
7835,2017,2,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS42018,50,0,1,0,49,4,0,0.0,2017-02-01,Fine
7836,2017,3,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS42018,49,0,0,10,59,4,0,0.0,2017-03-01,Fine
7837,2017,4,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS42018,59,0,3,0,56,1,0,0.0,2017-04-01,Fine
7838,2017,5,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS42018,56,0,2,0,54,2,0,0.0,2017-05-01,Fine
7839,2017,6,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS42018,54,0,0,0,54,2,0,,2017-06-01,Fine
7840,2017,7,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS42018,54,0,0,0,54,1,0,0.0,2017-07-01,Fine
7841,2017,8,BOUNKANI-GONTOUGO,BONDOUKOU,C4002,AS42018,54,0,3,0,51,1,0,0.0,2017-08-01,Fine
